appointment_id,customer_id,employee_id,appointment_datetime,status,booking_source
8347,339,1,2026-04-01 14:15:00,Completed,Appointment
8348,212,1,2026-04-01 10:00:00,Completed,Appointment
8349,75,4,2026-04-02 14:00:00,Completed,Appointment
8350,948,1,2026-04-02 15:30:00,Completed,Online
8351,115,4,2026-04-02 11:30:00,Completed,Online
8352,171,1,2026-04-02 16:30:00,Completed,Appointment
8353,1163,4,2026-04-02 16:15:00,Completed,Walk-in
8354,484,4,2026-04-02 16:00:00,Completed,Walk-in
8355,72,2,2026-04-02 13:15:00,Completed,Appointment
8356,650,3,2026-04-02 16:45:00,Completed,Phone
8357,1163,3,2026-04-02 17:45:00,Completed,Phone
8358,631,3,2026-04-02 16:00:00,Completed,Online
8359,344,2,2026-04-02 16:30:00,Cancelled,Online
8360,1003,1,2026-04-03 13:15:00,Completed,Phone
8361,495,2,2026-04-03 15:00:00,Completed,Online
8362,92,2,2026-04-03 09:30:00,Completed,Walk-in
8363,766,3,2026-04-03 17:30:00,Completed,Appointment
8364,879,1,2026-04-03 17:45:00,Completed,Phone
8365,614,3,2026-04-03 12:45:00,Cancelled,Walk-in
8366,942,1,2026-04-03 10:00:00,Completed,Online
8367,70,2,2026-04-03 17:45:00,Completed,Appointment
8368,1200,3,2026-04-03 17:15:00,Completed,Appointment
8369,562,4,2026-04-03 16:15:00,Completed,Walk-in
8370,475,2,2026-04-03 15:00:00,Completed,Phone
8371,89,2,2026-04-03 16:30:00,No-show,Appointment
8372,369,2,2026-04-03 10:15:00,Completed,Phone
8373,434,1,2026-04-03 17:45:00,Completed,Online
8374,137,1,2026-04-04 11:45:00,Completed,Appointment
8375,376,2,2026-04-04 15:15:00,Completed,Appointment
8376,937,3,2026-04-04 12:30:00,Completed,Phone
8377,150,1,2026-04-04 13:00:00,Completed,Walk-in
8378,800,4,2026-04-04 12:15:00,Completed,Appointment
8379,820,1,2026-04-04 14:30:00,Completed,Phone
8380,537,1,2026-04-04 16:45:00,Completed,Appointment
8381,387,1,2026-04-04 12:45:00,Completed,Walk-in
8382,343,1,2026-04-04 16:45:00,Completed,Appointment
8383,343,1,2026-04-04 17:15:00,Completed,Phone
8384,1154,2,2026-04-04 14:45:00,Completed,Phone
8385,714,2,2026-04-06 13:15:00,Completed,Appointment
8386,722,1,2026-04-06 09:00:00,Completed,Walk-in
8387,113,4,2026-04-06 14:00:00,Completed,Walk-in
8388,1228,3,2026-04-06 09:15:00,Completed,Appointment
8389,1049,4,2026-04-06 14:00:00,Completed,Walk-in
8390,655,1,2026-04-06 14:15:00,Completed,Walk-in
8391,201,2,2026-04-06 09:15:00,Completed,Appointment
8392,903,4,2026-04-06 15:15:00,Completed,Appointment
8393,969,3,2026-04-07 17:45:00,Completed,Walk-in
8394,688,1,2026-04-07 10:15:00,Completed,Phone
8395,289,1,2026-04-07 12:45:00,Completed,Appointment
8396,365,4,2026-04-07 15:15:00,Completed,Phone
8397,1154,2,2026-04-07 13:45:00,Completed,Appointment
8398,1238,1,2026-04-07 12:15:00,Completed,Appointment
8399,280,1,2026-04-07 18:00:00,Completed,Phone
8400,1248,1,2026-04-07 17:30:00,Completed,Appointment
8401,258,3,2026-04-07 15:15:00,Completed,Appointment
8402,987,2,2026-04-07 14:30:00,Completed,Online
8403,1037,3,2026-04-07 16:15:00,Completed,Phone
8404,620,2,2026-04-07 10:00:00,Completed,Appointment
8405,51,1,2026-04-08 10:45:00,Completed,Appointment
8406,270,1,2026-04-08 18:30:00,Completed,Walk-in
8407,902,4,2026-04-08 11:00:00,Completed,Walk-in
8408,181,1,2026-04-08 14:00:00,Cancelled,Online
8409,189,1,2026-04-08 10:00:00,Completed,Appointment
8410,388,4,2026-04-08 13:45:00,Completed,Online
8411,137,2,2026-04-08 15:15:00,Completed,Appointment
8412,379,2,2026-04-08 15:45:00,Completed,Walk-in
8413,14,1,2026-04-09 17:00:00,Completed,Walk-in
8414,1223,1,2026-04-09 17:30:00,Completed,Walk-in
8415,1140,1,2026-04-09 13:00:00,Completed,Walk-in
8416,396,1,2026-04-09 15:15:00,Completed,Appointment
8417,1194,3,2026-04-09 13:00:00,Completed,Appointment
8418,986,1,2026-04-09 14:45:00,Completed,Appointment
8419,216,2,2026-04-09 18:15:00,Completed,Online
8420,234,2,2026-04-09 12:30:00,Completed,Appointment
8421,1135,4,2026-04-09 09:30:00,Completed,Appointment
8422,855,1,2026-04-09 15:45:00,Completed,Phone
8423,429,3,2026-04-09 16:45:00,Completed,Phone
8424,893,2,2026-04-09 15:15:00,Completed,Appointment
8425,441,3,2026-04-09 11:00:00,Completed,Appointment
8426,460,1,2026-04-10 16:45:00,Completed,Appointment
8427,1213,1,2026-04-10 12:30:00,No-show,Appointment
8428,441,3,2026-04-10 11:45:00,Completed,Walk-in
8429,624,4,2026-04-10 09:15:00,Completed,Appointment
8430,781,1,2026-04-10 15:30:00,Completed,Appointment
8431,562,4,2026-04-10 18:00:00,Completed,Phone
8432,263,1,2026-04-10 09:15:00,Completed,Walk-in
8433,800,3,2026-04-10 13:30:00,Completed,Appointment
8434,578,4,2026-04-10 13:15:00,Completed,Phone
8435,489,3,2026-04-10 13:00:00,Completed,Appointment
8436,712,1,2026-04-11 12:45:00,Completed,Phone
8437,1005,1,2026-04-11 16:30:00,Completed,Phone
8438,938,1,2026-04-11 15:30:00,Completed,Appointment
8439,601,1,2026-04-11 09:30:00,Completed,Walk-in
8440,436,2,2026-04-11 17:00:00,Completed,Appointment
8441,492,1,2026-04-11 10:15:00,Completed,Walk-in
8442,248,4,2026-04-11 15:15:00,Completed,Walk-in
8443,215,1,2026-04-11 13:45:00,Completed,Appointment
8444,1099,4,2026-04-11 14:15:00,Completed,Appointment
8445,1083,2,2026-04-11 17:00:00,Completed,Walk-in
8446,485,2,2026-04-11 15:30:00,Completed,Walk-in
8447,610,2,2026-04-13 14:00:00,Completed,Appointment
8448,942,3,2026-04-13 16:45:00,Completed,Walk-in
8449,678,4,2026-04-13 15:45:00,Completed,Walk-in
8450,489,4,2026-04-13 16:15:00,Completed,Appointment
8451,452,3,2026-04-13 17:30:00,Completed,Appointment
8452,713,4,2026-04-14 13:00:00,Completed,Phone
8453,1124,2,2026-04-14 09:45:00,Cancelled,Online
8454,1083,4,2026-04-14 18:30:00,No-show,Appointment
8455,515,4,2026-04-14 16:00:00,Completed,Appointment
8456,318,2,2026-04-14 13:00:00,Completed,Phone
8457,594,3,2026-04-14 15:45:00,No-show,Phone
8458,487,2,2026-04-14 09:30:00,Completed,Walk-in
8459,940,1,2026-04-14 14:45:00,Completed,Walk-in
8460,1009,1,2026-04-15 14:15:00,Cancelled,Online
8461,94,1,2026-04-15 17:15:00,Completed,Online
8462,326,1,2026-04-15 12:00:00,Completed,Appointment
8463,1064,1,2026-04-15 17:15:00,Completed,Walk-in
8464,1228,4,2026-04-15 17:15:00,Completed,Online
8465,816,1,2026-04-15 12:30:00,Completed,Online
8466,835,1,2026-04-15 15:15:00,Completed,Appointment
8467,502,2,2026-04-16 14:45:00,Completed,Walk-in
8468,441,1,2026-04-16 16:30:00,Completed,Appointment
8469,49,1,2026-04-16 15:30:00,Completed,Appointment
8470,582,3,2026-04-16 13:00:00,Completed,Appointment
8471,622,4,2026-04-16 11:15:00,Completed,Walk-in
8472,958,3,2026-04-16 15:00:00,Completed,Appointment
8473,780,2,2026-04-16 16:45:00,Completed,Online
8474,1162,2,2026-04-17 11:45:00,Completed,Appointment
8475,454,1,2026-04-17 16:45:00,Completed,Online
8476,448,4,2026-04-17 11:30:00,Completed,Walk-in
8477,604,1,2026-04-17 13:45:00,Completed,Appointment
8478,1213,2,2026-04-17 14:45:00,Completed,Walk-in
8479,117,1,2026-04-17 09:00:00,Completed,Phone
8480,1124,2,2026-04-17 15:45:00,Cancelled,Appointment
8481,369,1,2026-04-17 14:15:00,Completed,Online
8482,653,1,2026-04-17 13:00:00,Completed,Appointment
8483,169,2,2026-04-17 15:30:00,Completed,Phone
8484,696,4,2026-04-17 16:45:00,Completed,Online
8485,434,3,2026-04-17 13:15:00,Completed,Phone
8486,1248,3,2026-04-17 13:00:00,No-show,Online
8487,48,2,2026-04-17 16:00:00,Completed,Appointment
8488,1213,2,2026-04-17 11:30:00,Completed,Phone
8489,1243,2,2026-04-18 11:00:00,Completed,Walk-in
8490,434,4,2026-04-18 18:15:00,Completed,Phone
8491,619,2,2026-04-18 14:00:00,Completed,Walk-in
8492,567,1,2026-04-18 17:00:00,Completed,Appointment
8493,571,2,2026-04-18 15:15:00,Completed,Phone
8494,1243,1,2026-04-18 13:00:00,Completed,Phone
8495,871,2,2026-04-18 18:15:00,Completed,Phone
8496,562,3,2026-04-18 16:30:00,Completed,Online
8497,975,1,2026-04-18 11:15:00,Completed,Phone
8498,19,3,2026-04-18 16:45:00,Completed,Appointment
8499,133,2,2026-04-18 14:00:00,Completed,Appointment
8500,229,2,2026-04-18 16:45:00,Completed,Online
8501,134,1,2026-04-20 09:15:00,Completed,Online
8502,1243,2,2026-04-20 15:00:00,Completed,Appointment
8503,143,1,2026-04-20 12:45:00,Completed,Walk-in
8504,852,4,2026-04-20 15:00:00,No-show,Walk-in
8505,108,3,2026-04-20 14:00:00,Completed,Appointment
8506,728,2,2026-04-20 13:45:00,Completed,Online
8507,742,2,2026-04-20 14:30:00,Completed,Walk-in
8508,1021,1,2026-04-20 14:45:00,Completed,Appointment
8509,262,1,2026-04-21 10:30:00,Completed,Phone
8510,1104,1,2026-04-21 14:30:00,Completed,Appointment
8511,1041,3,2026-04-21 15:00:00,Completed,Appointment
8512,763,1,2026-04-21 11:15:00,Completed,Walk-in
8513,619,1,2026-04-21 18:30:00,Completed,Walk-in
8514,406,1,2026-04-21 10:00:00,Completed,Online
8515,973,2,2026-04-21 15:00:00,Completed,Phone
8516,1175,4,2026-04-21 13:15:00,Completed,Phone
8517,612,1,2026-04-21 13:15:00,Completed,Appointment
8518,717,1,2026-04-22 13:15:00,Completed,Appointment
8519,1195,1,2026-04-22 15:30:00,Completed,Appointment
8520,1183,4,2026-04-22 14:30:00,Completed,Appointment
8521,800,3,2026-04-22 13:00:00,Completed,Appointment
8522,466,4,2026-04-22 16:00:00,Completed,Appointment
8523,663,1,2026-04-22 12:15:00,Completed,Walk-in
8524,47,2,2026-04-22 15:30:00,Completed,Walk-in
8525,1201,2,2026-04-22 16:00:00,Completed,Online
8526,775,1,2026-04-23 11:30:00,Completed,Appointment
8527,463,3,2026-04-23 17:30:00,Completed,Walk-in
8528,48,1,2026-04-23 11:00:00,Completed,Appointment
8529,378,2,2026-04-23 18:30:00,Completed,Phone
8530,489,2,2026-04-23 10:15:00,Completed,Online
8531,627,1,2026-04-23 16:00:00,Completed,Appointment
8532,137,1,2026-04-23 12:00:00,Completed,Appointment
8533,903,1,2026-04-23 16:15:00,Completed,Phone
8534,77,3,2026-04-23 09:30:00,No-show,Appointment
8535,478,4,2026-04-23 11:45:00,Completed,Appointment
8536,151,3,2026-04-23 18:00:00,Completed,Appointment
8537,436,3,2026-04-24 15:15:00,Completed,Appointment
8538,51,3,2026-04-24 17:15:00,Completed,Appointment
8539,1163,1,2026-04-24 09:30:00,Completed,Phone
8540,372,1,2026-04-24 15:15:00,No-show,Walk-in
8541,1190,4,2026-04-24 10:45:00,Completed,Walk-in
8542,679,3,2026-04-24 11:00:00,Completed,Walk-in
8543,32,1,2026-04-24 17:00:00,Completed,Phone
8544,365,2,2026-04-24 11:00:00,Completed,Appointment
8545,905,1,2026-04-24 10:15:00,Completed,Appointment
8546,934,2,2026-04-24 17:00:00,Completed,Walk-in
8547,728,2,2026-04-25 17:15:00,Completed,Phone
8548,399,4,2026-04-25 17:45:00,Completed,Walk-in
8549,1060,1,2026-04-25 13:15:00,Completed,Online
8550,721,1,2026-04-25 16:45:00,Completed,Walk-in
8551,392,4,2026-04-25 16:30:00,Completed,Phone
8552,583,2,2026-04-25 16:00:00,Completed,Walk-in
8553,1085,3,2026-04-25 13:30:00,Completed,Appointment
8554,1124,2,2026-04-25 10:45:00,Completed,Walk-in
8555,258,2,2026-04-25 18:45:00,Completed,Appointment
8556,1091,3,2026-04-25 16:00:00,Cancelled,Appointment
8557,1204,1,2026-04-27 12:30:00,Completed,Phone
8558,514,3,2026-04-27 16:00:00,Completed,Walk-in
8559,1029,3,2026-04-27 10:15:00,Completed,Appointment
8560,606,2,2026-04-27 13:00:00,Completed,Walk-in
8561,777,1,2026-04-27 16:30:00,Completed,Appointment
8562,354,4,2026-04-27 12:45:00,Completed,Phone
8563,633,2,2026-04-27 13:00:00,Completed,Walk-in
8564,1008,1,2026-04-27 16:00:00,Completed,Appointment
8565,715,4,2026-04-27 16:00:00,Completed,Appointment
8566,568,1,2026-04-28 13:00:00,Completed,Online
8567,509,3,2026-04-28 10:45:00,Cancelled,Walk-in
8568,84,1,2026-04-28 17:45:00,Completed,Phone
8569,818,2,2026-04-28 16:00:00,Completed,Phone
8570,112,3,2026-04-28 15:15:00,Completed,Appointment
8571,572,1,2026-04-28 15:45:00,No-show,Appointment
8572,1162,2,2026-04-28 18:00:00,Completed,Appointment
8573,28,2,2026-04-28 16:30:00,Completed,Appointment
8574,728,3,2026-04-28 12:30:00,Completed,Appointment
8575,32,1,2026-04-28 10:00:00,Completed,Phone
8576,472,1,2026-04-28 14:00:00,Completed,Walk-in
8577,1129,4,2026-04-28 12:45:00,Completed,Online
8578,983,3,2026-04-28 14:45:00,Completed,Appointment
8579,294,2,2026-04-29 11:15:00,Completed,Appointment
8580,1131,3,2026-04-29 12:00:00,Completed,Appointment
8581,831,4,2026-04-29 11:00:00,Completed,Appointment
8582,1130,2,2026-04-29 11:00:00,Completed,Walk-in
8583,1217,2,2026-04-29 16:45:00,Completed,Appointment
8584,1155,1,2026-04-29 10:30:00,Completed,Appointment
8585,492,3,2026-04-29 09:30:00,Completed,Walk-in
8586,216,3,2026-04-29 17:30:00,Completed,Appointment
8587,1032,1,2026-04-29 12:30:00,Completed,Phone
8588,401,3,2026-04-30 15:00:00,Completed,Phone
8589,633,1,2026-04-30 13:15:00,Completed,Phone
8590,779,1,2026-04-30 14:45:00,Completed,Phone
8591,755,2,2026-04-30 14:15:00,Completed,Appointment
8592,719,4,2026-04-30 17:45:00,Cancelled,Phone
8593,1138,2,2026-04-30 16:15:00,Completed,Appointment
8594,915,4,2026-04-30 15:30:00,Completed,Phone
8595,787,1,2026-04-30 15:30:00,Completed,Phone
8596,600,1,2026-04-30 10:30:00,Completed,Appointment
8597,1194,3,2026-05-01 17:30:00,Completed,Online
8598,625,1,2026-05-01 15:00:00,No-show,Walk-in
8599,871,3,2026-05-01 16:15:00,Completed,Online
8600,123,3,2026-05-01 10:15:00,Completed,Appointment
8601,1055,3,2026-05-01 11:15:00,Completed,Appointment
8602,831,1,2026-05-01 14:00:00,Completed,Online
8603,437,1,2026-05-01 16:30:00,Completed,Appointment
8604,992,1,2026-05-01 14:00:00,Completed,Phone
8605,205,4,2026-05-01 17:45:00,Cancelled,Appointment
8606,235,3,2026-05-01 17:30:00,Completed,Appointment
8607,142,4,2026-05-01 11:15:00,Completed,Walk-in
8608,262,1,2026-05-01 11:45:00,Completed,Online
8609,348,2,2026-05-01 14:45:00,Completed,Appointment
8610,245,2,2026-05-01 12:15:00,Completed,Appointment
8611,183,1,2026-05-02 13:30:00,Completed,Walk-in
8612,702,3,2026-05-02 11:30:00,Completed,Appointment
8613,871,4,2026-05-02 09:15:00,Completed,Appointment
8614,772,4,2026-05-02 09:15:00,Completed,Appointment
8615,741,1,2026-05-02 14:30:00,Completed,Phone
8616,1228,3,2026-05-02 17:00:00,Completed,Phone
8617,879,1,2026-05-02 16:15:00,Completed,Online
8618,227,4,2026-05-02 13:45:00,Completed,Phone
8619,350,4,2026-05-02 10:15:00,Completed,Appointment
8620,452,1,2026-05-02 18:15:00,Completed,Appointment
8621,767,2,2026-05-02 16:00:00,No-show,Walk-in
8622,1086,4,2026-05-02 12:30:00,Completed,Appointment
8623,768,3,2026-05-02 12:45:00,Completed,Appointment
8624,1205,2,2026-05-02 17:30:00,Completed,Appointment
8625,1172,2,2026-05-02 12:30:00,Completed,Phone
8626,1045,1,2026-05-04 16:30:00,Completed,Appointment
8627,175,4,2026-05-04 13:15:00,Completed,Appointment
8628,435,2,2026-05-04 09:30:00,Completed,Walk-in
8629,912,1,2026-05-04 11:15:00,Completed,Online
8630,973,1,2026-05-05 17:15:00,Completed,Appointment
8631,933,2,2026-05-05 17:30:00,No-show,Phone
8632,859,4,2026-05-05 17:30:00,Completed,Phone
8633,781,1,2026-05-05 14:00:00,Completed,Walk-in
8634,807,2,2026-05-05 17:15:00,Completed,Appointment
8635,1198,2,2026-05-05 12:45:00,Completed,Appointment
8636,1053,1,2026-05-05 09:30:00,Completed,Appointment
8637,50,1,2026-05-05 11:45:00,Completed,Appointment
8638,1098,4,2026-05-05 15:30:00,Completed,Phone
8639,678,3,2026-05-05 12:00:00,Completed,Phone
8640,1149,3,2026-05-06 14:30:00,Completed,Online
8641,77,1,2026-05-06 15:15:00,Completed,Appointment
8642,619,1,2026-05-06 17:00:00,Completed,Online
8643,215,4,2026-05-06 15:00:00,Completed,Phone
8644,871,2,2026-05-06 13:15:00,Completed,Appointment
8645,679,1,2026-05-06 11:15:00,Completed,Appointment
8646,830,4,2026-05-06 14:45:00,Completed,Phone
8647,817,3,2026-05-06 15:15:00,Completed,Appointment
8648,376,4,2026-05-06 11:30:00,Completed,Walk-in
8649,126,1,2026-05-06 17:15:00,Completed,Phone
8650,972,3,2026-05-07 16:00:00,Completed,Walk-in
8651,418,3,2026-05-07 12:30:00,Completed,Appointment
8652,796,1,2026-05-07 13:30:00,Completed,Phone
8653,1049,2,2026-05-07 13:15:00,Completed,Appointment
8654,348,3,2026-05-07 15:00:00,Completed,Phone
8655,467,1,2026-05-07 10:30:00,Completed,Phone
8656,636,2,2026-05-07 09:30:00,Completed,Appointment
8657,75,3,2026-05-07 09:45:00,Completed,Appointment
8658,296,1,2026-05-07 16:00:00,Completed,Appointment
8659,1133,4,2026-05-07 16:00:00,Cancelled,Phone
8660,340,2,2026-05-07 18:00:00,Completed,Online
8661,257,1,2026-05-07 10:15:00,Completed,Phone
8662,662,3,2026-05-08 11:15:00,Completed,Online
8663,651,1,2026-05-08 13:30:00,Completed,Walk-in
8664,253,2,2026-05-08 16:30:00,Completed,Appointment
8665,1102,1,2026-05-08 14:30:00,Completed,Walk-in
8666,1053,1,2026-05-08 18:15:00,Completed,Appointment
8667,1060,1,2026-05-08 15:15:00,Completed,Walk-in
8668,492,1,2026-05-08 15:30:00,Completed,Walk-in
8669,226,1,2026-05-08 09:15:00,Completed,Phone
8670,141,2,2026-05-08 14:45:00,Completed,Appointment
8671,500,3,2026-05-08 13:45:00,Completed,Phone
8672,1241,3,2026-05-08 13:15:00,Completed,Online
8673,691,4,2026-05-09 10:15:00,Completed,Walk-in
8674,326,3,2026-05-09 17:30:00,Completed,Appointment
8675,1243,2,2026-05-09 16:00:00,Completed,Walk-in
8676,307,3,2026-05-09 16:00:00,Completed,Appointment
8677,56,4,2026-05-09 15:15:00,Completed,Phone
8678,719,2,2026-05-09 18:45:00,Completed,Appointment
8679,1149,1,2026-05-09 13:45:00,Completed,Appointment
8680,589,3,2026-05-09 16:45:00,Completed,Phone
8681,1228,2,2026-05-09 14:45:00,Cancelled,Walk-in
8682,906,4,2026-05-09 10:15:00,Completed,Appointment
8683,646,3,2026-05-09 13:30:00,Completed,Appointment
8684,1199,3,2026-05-09 10:00:00,Completed,Online
8685,499,2,2026-05-11 15:00:00,Completed,Appointment
8686,665,2,2026-05-11 14:45:00,Completed,Walk-in
8687,452,3,2026-05-11 10:15:00,Completed,Appointment
8688,1243,2,2026-05-11 16:15:00,Completed,Walk-in
8689,163,1,2026-05-11 10:45:00,Cancelled,Walk-in
8690,437,3,2026-05-11 14:00:00,No-show,Appointment
8691,448,4,2026-05-11 10:00:00,Completed,Appointment
8692,1137,2,2026-05-11 10:30:00,Completed,Phone
8693,1224,2,2026-05-12 18:45:00,Completed,Appointment
8694,763,1,2026-05-12 12:15:00,Completed,Phone
8695,259,3,2026-05-12 13:00:00,Cancelled,Appointment
8696,1237,1,2026-05-12 17:15:00,Completed,Appointment
8697,520,1,2026-05-12 16:00:00,Completed,Phone
8698,1243,1,2026-05-12 13:30:00,Completed,Online
8699,747,2,2026-05-12 10:00:00,Completed,Online
8700,739,3,2026-05-12 12:00:00,Completed,Walk-in
8701,1158,2,2026-05-12 11:00:00,Completed,Appointment
8702,908,2,2026-05-12 12:45:00,Completed,Phone
8703,1015,3,2026-05-13 17:45:00,Completed,Appointment
8704,1087,1,2026-05-13 11:30:00,No-show,Phone
8705,994,4,2026-05-13 11:30:00,Completed,Online
8706,268,2,2026-05-13 10:30:00,Completed,Phone
8707,875,3,2026-05-13 10:45:00,Completed,Walk-in
8708,801,2,2026-05-13 11:15:00,Cancelled,Phone
8709,760,2,2026-05-13 16:00:00,Completed,Walk-in
8710,1109,2,2026-05-13 14:15:00,Completed,Online
8711,247,1,2026-05-13 13:30:00,Completed,Phone
8712,870,4,2026-05-13 13:15:00,Cancelled,Phone
8713,109,4,2026-05-14 14:45:00,Completed,Appointment
8714,939,1,2026-05-14 16:00:00,Cancelled,Appointment
8715,261,4,2026-05-14 15:45:00,Completed,Walk-in
8716,1032,3,2026-05-14 16:45:00,Completed,Walk-in
8717,560,4,2026-05-14 11:00:00,Cancelled,Appointment
8718,274,4,2026-05-14 18:45:00,Completed,Appointment
8719,915,4,2026-05-14 09:30:00,Completed,Appointment
8720,295,2,2026-05-14 12:45:00,Completed,Phone
8721,520,2,2026-05-14 18:30:00,No-show,Appointment
8722,710,1,2026-05-14 14:00:00,Completed,Appointment
8723,511,4,2026-05-14 12:15:00,Completed,Online
8724,171,3,2026-05-14 17:00:00,Completed,Walk-in
8725,375,1,2026-05-15 15:00:00,Completed,Phone
8726,265,2,2026-05-15 12:30:00,Completed,Appointment
8727,413,2,2026-05-15 16:45:00,Completed,Appointment
8728,3,4,2026-05-15 14:30:00,Completed,Walk-in
8729,692,4,2026-05-15 16:00:00,Completed,Phone
8730,386,2,2026-05-15 17:45:00,Completed,Phone
8731,70,4,2026-05-15 14:30:00,Completed,Appointment
8732,294,1,2026-05-15 17:15:00,Completed,Phone
8733,760,4,2026-05-15 17:15:00,Completed,Phone
8734,825,2,2026-05-15 11:00:00,Completed,Appointment
8735,570,3,2026-05-15 15:15:00,Completed,Appointment
8736,372,3,2026-05-15 17:00:00,Completed,Phone
8737,85,1,2026-05-15 16:00:00,Completed,Online
8738,131,1,2026-05-15 17:30:00,Completed,Phone
8739,997,2,2026-05-15 12:00:00,Completed,Online
8740,70,4,2026-05-15 15:00:00,Completed,Phone
8741,196,3,2026-05-16 11:45:00,Completed,Appointment
8742,70,2,2026-05-16 16:00:00,Cancelled,Phone
8743,878,1,2026-05-16 15:15:00,Completed,Appointment
8744,372,2,2026-05-16 13:30:00,Completed,Walk-in
8745,1214,1,2026-05-16 12:30:00,Completed,Phone
8746,274,2,2026-05-16 10:30:00,Completed,Appointment
8747,3,1,2026-05-16 17:15:00,Completed,Appointment
8748,886,1,2026-05-16 17:00:00,Completed,Appointment
8749,665,1,2026-05-16 15:45:00,Completed,Walk-in
8750,817,1,2026-05-16 17:00:00,Completed,Walk-in
8751,452,3,2026-05-16 13:45:00,Completed,Appointment
8752,1033,3,2026-05-16 18:45:00,Completed,Online
8753,96,4,2026-05-16 17:00:00,Completed,Appointment
8754,779,1,2026-05-16 15:30:00,Completed,Walk-in
8755,446,2,2026-05-16 10:30:00,Completed,Appointment
8756,502,4,2026-05-16 15:45:00,Completed,Phone
8757,1174,1,2026-05-18 10:15:00,Completed,Appointment
8758,343,1,2026-05-18 18:15:00,Completed,Online
8759,1198,2,2026-05-18 11:45:00,Cancelled,Online
8760,780,3,2026-05-18 12:45:00,Cancelled,Phone
8761,346,2,2026-05-18 16:45:00,Completed,Appointment
8762,1078,3,2026-05-18 15:15:00,Completed,Appointment
8763,1024,1,2026-05-18 14:00:00,Completed,Appointment
8764,1163,4,2026-05-18 13:45:00,Completed,Appointment
8765,732,1,2026-05-18 11:45:00,Completed,Walk-in
8766,588,3,2026-05-18 14:00:00,Completed,Online
8767,281,1,2026-05-19 16:30:00,Completed,Online
8768,1230,4,2026-05-19 14:00:00,Completed,Walk-in
8769,19,2,2026-05-19 10:00:00,Completed,Appointment
8770,516,4,2026-05-19 13:45:00,Completed,Appointment
8771,793,3,2026-05-19 12:45:00,Completed,Phone
8772,403,2,2026-05-19 17:00:00,Completed,Phone
8773,258,2,2026-05-19 10:30:00,Completed,Appointment
8774,518,3,2026-05-19 12:15:00,Cancelled,Appointment
8775,189,2,2026-05-19 17:00:00,Completed,Online
8776,481,2,2026-05-19 11:15:00,Completed,Online
8777,349,3,2026-05-19 16:45:00,Completed,Appointment
8778,712,2,2026-05-19 13:15:00,Completed,Walk-in
8779,1209,1,2026-05-19 11:00:00,Completed,Appointment
8780,151,1,2026-05-19 11:15:00,Completed,Phone
8781,788,1,2026-05-20 14:45:00,Cancelled,Online
8782,529,1,2026-05-20 15:45:00,Completed,Phone
8783,104,4,2026-05-20 14:45:00,Completed,Walk-in
8784,707,3,2026-05-20 12:15:00,No-show,Appointment
8785,575,4,2026-05-20 13:45:00,Completed,Phone
8786,538,2,2026-05-20 14:15:00,Completed,Phone
8787,37,3,2026-05-20 15:00:00,Completed,Appointment
8788,129,1,2026-05-20 15:30:00,Completed,Walk-in
8789,1000,4,2026-05-20 15:30:00,Completed,Appointment
8790,417,1,2026-05-20 18:00:00,Completed,Online
8791,515,2,2026-05-21 11:30:00,Completed,Phone
8792,544,4,2026-05-21 09:45:00,Completed,Appointment
8793,1,3,2026-05-21 16:00:00,Completed,Appointment
8794,422,4,2026-05-21 10:30:00,Completed,Walk-in
8795,1000,4,2026-05-21 15:15:00,Completed,Phone
8796,973,4,2026-05-21 15:00:00,Completed,Walk-in
8797,304,2,2026-05-21 18:30:00,Completed,Walk-in
8798,146,4,2026-05-21 15:45:00,Completed,Appointment
8799,240,1,2026-05-21 13:15:00,Completed,Appointment
8800,1198,1,2026-05-21 14:00:00,Completed,Online
8801,19,3,2026-05-21 13:30:00,Completed,Phone
8802,46,3,2026-05-21 09:00:00,Completed,Appointment
8803,787,1,2026-05-21 13:45:00,Cancelled,Appointment
8804,942,2,2026-05-21 13:15:00,Completed,Phone
8805,489,1,2026-05-21 17:00:00,Completed,Phone
8806,412,2,2026-05-22 14:45:00,Completed,Appointment
8807,394,1,2026-05-22 16:30:00,Completed,Walk-in
8808,1077,1,2026-05-22 14:15:00,Cancelled,Online
8809,763,3,2026-05-22 16:30:00,Completed,Walk-in
8810,203,3,2026-05-22 18:15:00,Completed,Walk-in
8811,143,2,2026-05-22 11:00:00,Completed,Appointment
8812,108,2,2026-05-22 17:45:00,Completed,Walk-in
8813,272,2,2026-05-22 13:45:00,Completed,Appointment
8814,1202,1,2026-05-22 16:15:00,Completed,Phone
8815,1130,3,2026-05-22 15:00:00,Completed,Appointment
8816,724,2,2026-05-22 12:00:00,Completed,Online
8817,1154,1,2026-05-22 15:30:00,Completed,Walk-in
8818,349,2,2026-05-23 12:30:00,Completed,Appointment
8819,703,1,2026-05-23 13:45:00,Cancelled,Online
8820,533,2,2026-05-23 11:30:00,Completed,Walk-in
8821,441,2,2026-05-23 15:15:00,Completed,Online
8822,339,3,2026-05-23 17:00:00,Cancelled,Online
8823,752,1,2026-05-23 14:30:00,Completed,Online
8824,780,4,2026-05-23 11:15:00,Completed,Appointment
8825,871,2,2026-05-23 15:00:00,Completed,Walk-in
8826,1243,1,2026-05-23 09:00:00,Completed,Appointment
