transaction_id,appointment_id,subtotal,discount,tax,tip,total,payment_method,estimated_service_cost
7183,7875,65.0,0,5.37,14.08,84.45,Credit Card,12.5
7184,7876,38.0,0,3.14,1.16,42.3,Credit Card,7.5
7185,7877,120.0,10,9.09,21.17,140.26,Credit Card,24.0
7186,7878,60.0,0,4.96,8.23,73.19,Credit Card,12.0
7187,7879,28.0,0,2.31,5.03,35.34,Credit Card,5.5
7188,7880,55.0,10,3.72,11.47,60.19,Credit Card,11.0
7189,7881,38.0,0,3.14,6.87,48.01,Debit Card,7.5
7190,7882,68.0,0,5.62,9.78,83.4,Credit Card,13.5
7191,7883,58.0,0,4.79,0.34,63.13,Credit Card,12.0
7192,7884,72.0,0,5.95,15.37,93.32,Debit Card,15.0
7193,7885,55.0,10,3.72,10.34,59.06,Debit Card,11.0
7194,7886,113.0,0,9.34,15.85,138.19,Debit Card,23.0
7195,7887,100.0,0,8.27,16.69,124.96,Debit Card,19.5
7196,7888,55.0,0,4.55,3.49,63.04,Credit Card,11.0
7197,7889,28.0,0,2.31,8.76,39.07,Cash,5.5
7198,7890,93.0,10,6.86,13.38,103.24,Debit Card,18.5
7199,7891,28.0,0,2.31,6.2,36.51,Debit Card,5.5
7200,7892,60.0,10,4.13,4.37,58.5,Cash,11.5
7201,7893,55.0,0,4.55,6.21,65.76,Cash,10.0
7202,7894,55.0,0,4.55,6.36,65.91,Credit Card,11.0
7203,7895,68.0,0,5.62,12.97,86.59,Credit Card,13.5
7204,7897,48.0,10,3.14,12.74,53.88,Cash,10.0
7205,7898,65.0,5,4.96,11.02,75.98,Credit Card,12.5
7206,7899,58.0,0,4.79,7.12,69.91,Credit Card,12.0
7207,7901,38.0,0,3.14,0.01,41.15,Debit Card,7.5
7208,7902,45.0,5,3.31,2.75,46.06,Debit Card,8.5
7209,7903,48.0,5,3.55,5.93,52.48,Gift Card,10.0
7210,7904,53.0,0,4.38,5.93,63.31,Credit Card,10.5
7211,7905,45.0,0,3.72,7.98,56.7,Credit Card,8.5
7212,7906,72.0,10,5.12,4.84,71.96,Cash,15.0
7213,7907,38.0,0,3.14,12.61,53.75,Credit Card,7.5
7214,7908,45.0,10,2.89,0,37.89,Credit Card,8.5
7215,7909,65.0,5,4.96,12.24,77.2,Cash,14.0
7216,7910,82.0,0,6.78,9.62,98.4,Credit Card,16.5
7217,7911,57.0,0,4.71,8.41,70.12,Cash,10.5
7218,7912,84.0,10,6.12,9.92,90.04,Cash,17.0
7219,7913,58.0,10,3.97,13.91,65.88,Debit Card,12.0
7220,7914,57.0,0,4.71,7.73,69.44,Credit Card,10.5
7221,7915,55.0,0,4.55,12.4,71.95,Credit Card,10.0
7222,7916,45.0,5,3.31,12.65,55.96,Credit Card,8.5
7223,7917,80.0,10,5.79,13.33,89.12,Cash,17.0
7224,7918,76.0,0,6.28,12.16,94.44,Debit Card,14.5
7225,7919,48.0,0,3.97,10.71,62.68,Debit Card,10.0
7226,7920,38.0,0,3.14,1.04,42.18,Credit Card,7.5
7227,7921,28.0,0,2.31,0,30.31,Credit Card,5.5
7228,7922,60.0,10,4.13,6.84,60.97,Credit Card,12.0
7229,7923,45.0,0,3.72,7.29,56.01,Cash,8.5
7230,7924,96.0,5,7.52,17.9,116.42,Debit Card,19.5
7231,7926,38.0,0,3.14,8.23,49.37,Credit Card,7.5
7232,7927,55.0,10,3.72,11.21,59.93,Cash,11.0
7233,7928,28.0,0,2.31,8.21,38.52,Credit Card,5.5
7234,7929,55.0,0,4.55,10.74,70.29,Cash,11.0
7235,7930,45.0,0,3.72,6.54,55.26,Credit Card,8.5
7236,7931,72.0,0,5.95,14.93,92.88,Credit Card,15.0
7237,7932,45.0,5,3.31,7.93,51.24,Debit Card,8.5
7238,7933,77.0,0,6.36,12.07,95.43,Cash,16.0
7239,7934,28.0,0,2.31,9.66,39.97,Credit Card,5.5
7240,7935,55.0,0,4.55,6.16,65.71,Debit Card,11.0
7241,7937,28.0,0,2.31,11.64,41.95,Cash,5.5
7242,7938,45.0,0,3.72,5.08,53.8,Cash,8.5
7243,7939,103.0,5,8.1,20.13,126.23,Credit Card,20.0
7244,7940,32.0,0,2.64,0.41,35.05,Cash,5.5
7245,7941,38.0,0,3.14,10.13,51.27,Debit Card,7.5
7246,7942,55.0,0,4.55,7.49,67.04,Debit Card,11.0
7247,7943,84.0,0,6.94,17.05,107.99,Debit Card,17.0
7248,7944,38.0,0,3.14,15.76,56.9,Debit Card,7.5
7249,7945,48.0,0,3.97,11.24,63.21,Debit Card,10.0
7250,7946,55.0,0,4.55,9.61,69.16,Cash,11.0
7251,7947,68.0,0,5.62,12.62,86.24,Credit Card,13.5
7252,7948,45.0,5,3.31,5.34,48.65,Credit Card,8.5
7253,7949,55.0,0,4.55,3.69,63.24,Debit Card,11.0
7254,7950,38.0,0,3.14,3.53,44.67,Credit Card,7.5
7255,7951,65.0,10,4.55,10.35,69.9,Credit Card,14.0
7256,7952,67.0,0,5.54,9.33,81.87,Cash,13.0
7257,7953,53.0,0,4.38,5.21,62.59,Debit Card,10.5
7258,7954,28.0,0,2.31,4.23,34.54,Cash,5.5
7259,7955,60.0,0,4.96,16.07,81.03,Credit Card,11.5
7260,7956,80.0,10,5.79,9.46,85.25,Credit Card,17.0
7261,7957,55.0,0,4.55,9.79,69.34,Debit Card,11.0
7262,7958,67.0,0,5.54,10.65,83.19,Cash,13.0
7263,7959,38.0,0,3.14,4.03,45.17,Credit Card,7.5
7264,7960,70.0,0,5.79,11.5,87.29,Credit Card,14.0
7265,7961,38.0,0,3.14,8.09,49.23,Credit Card,7.5
7266,7962,65.0,0,5.37,9.7,80.07,Credit Card,14.0
7267,7963,65.0,0,5.37,11.5,81.87,Credit Card,14.0
7268,7964,57.0,10,3.88,3.33,54.21,Debit Card,10.5
7269,7965,45.0,5,3.31,8.94,52.25,Debit Card,8.5
7270,7967,72.0,0,5.95,16.09,94.04,Cash,15.0
7271,7968,77.0,0,6.36,12.27,95.63,Debit Card,15.0
7272,7969,72.0,0,5.95,9.66,87.61,Credit Card,15.0
7273,7970,28.0,0,2.31,0,30.31,Credit Card,5.5
7274,7971,28.0,0,2.31,0,30.31,Credit Card,5.5
7275,7972,38.0,0,3.14,4.44,45.58,Cash,7.5
7276,7973,65.0,5,4.96,11.73,76.69,Credit Card,14.0
7277,7974,55.0,0,4.55,8.47,68.02,Cash,11.0
7278,7975,77.0,0,6.36,13.04,96.4,Cash,16.0
7279,7976,53.0,10,3.55,0.64,47.19,Debit Card,10.5
7280,7977,43.0,0,3.55,1.13,47.68,Credit Card,8.5
7281,7978,57.0,10,3.88,9.51,60.39,Cash,10.5
7282,7979,55.0,0,4.55,5.34,64.89,Debit Card,11.0
7283,7981,57.0,0,4.71,10.73,72.44,Credit Card,10.5
7284,7982,58.0,0,4.79,7.14,69.93,Cash,12.0
7285,7983,55.0,5,4.13,7.33,61.46,Credit Card,11.0
7286,7984,83.0,10,6.03,9.72,88.75,Credit Card,16.5
7287,7985,63.0,0,5.21,21.0,89.21,Credit Card,13.0
7288,7986,58.0,10,3.97,9.73,61.7,Credit Card,12.0
7289,7987,73.0,0,6.03,21.21,100.24,Credit Card,14.0
7290,7988,70.0,0,5.79,7.93,83.72,Credit Card,14.0
7291,7989,38.0,0,3.14,4.71,45.85,Credit Card,7.5
7292,7990,65.0,0,5.37,17.4,87.77,Credit Card,14.0
7293,7992,84.0,10,6.12,13.62,93.74,Cash,17.0
7294,7993,55.0,0,4.55,6.83,66.38,Debit Card,11.0
7295,7994,70.0,0,5.79,12.4,88.19,Credit Card,14.0
7296,7995,48.0,0,3.97,8.36,60.33,Gift Card,10.0
7297,7996,55.0,0,4.55,8.86,68.41,Debit Card,11.0
7298,7997,58.0,0,4.79,9.96,72.75,Cash,12.0
7299,7998,38.0,0,3.14,4.04,45.18,Debit Card,7.5
7300,7999,70.0,0,5.79,21.33,97.12,Credit Card,14.0
7301,8000,55.0,0,4.55,12.92,72.47,Credit Card,11.0
7302,8002,48.0,5,3.55,7.81,54.36,Credit Card,10.0
7303,8003,38.0,0,3.14,4.57,45.71,Debit Card,7.5
7304,8005,55.0,0,4.55,5.36,64.91,Debit Card,11.0
7305,8007,70.0,0,5.79,12.84,88.63,Credit Card,14.0
7306,8008,77.0,0,6.36,14.3,97.66,Cash,16.0
7307,8009,110.0,10,8.27,20.86,129.13,Credit Card,22.5
7308,8010,28.0,0,2.31,3.62,33.93,Debit Card,5.5
7309,8011,110.0,10,8.27,13.58,121.85,Cash,22.5
7310,8012,48.0,0,3.97,0.74,52.71,Cash,10.0
7311,8013,122.0,5,9.67,22.64,149.31,Debit Card,24.5
7312,8014,67.0,0,5.54,8.46,81.0,Cash,13.0
7313,8015,57.0,10,3.88,10.69,61.57,Credit Card,10.5
7314,8017,45.0,10,2.89,10.62,48.51,Debit Card,8.5
7315,8019,40.0,0,3.31,5.41,48.72,Debit Card,7.5
7316,8020,55.0,0,4.55,11.4,70.95,Cash,11.0
7317,8021,48.0,0,3.97,13.01,64.98,Debit Card,10.0
7318,8022,55.0,0,4.55,7.47,67.02,Credit Card,10.0
7319,8023,63.0,0,5.21,10.78,78.99,Credit Card,13.0
7320,8024,45.0,0,3.72,7.98,56.7,Debit Card,8.5
7321,8025,45.0,0,3.72,6.95,55.67,Debit Card,8.5
7322,8026,38.0,0,3.14,8.31,49.45,Cash,7.5
7323,8027,65.0,0,5.37,14.04,84.41,Credit Card,14.0
7324,8028,28.0,0,2.31,8.73,39.04,Credit Card,5.5
7325,8029,28.0,0,2.31,7.17,37.48,Credit Card,5.5
7326,8030,34.0,0,2.81,8.34,45.15,Credit Card,6.0
7327,8031,45.0,5,3.31,7.45,50.76,Credit Card,8.5
7328,8032,45.0,0,3.72,4.58,53.3,Debit Card,8.5
7329,8033,28.0,0,2.31,0,30.31,Debit Card,5.5
7330,8034,63.0,5,4.79,18.65,81.44,Credit Card,13.0
7331,8035,48.0,0,3.97,8.05,60.02,Credit Card,10.0
7332,8036,38.0,0,3.14,1.85,42.99,Cash,7.0
7333,8037,55.0,0,4.55,10.58,70.13,Credit Card,10.0
7334,8038,93.0,5,7.27,19.9,115.17,Debit Card,19.5
7335,8040,80.0,5,6.2,15.36,96.56,Credit Card,17.0
7336,8041,38.0,0,3.14,7.42,48.56,Credit Card,7.5
7337,8042,55.0,0,4.55,2.2,61.75,Credit Card,11.0
7338,8043,65.0,0,5.37,12.62,82.99,Credit Card,12.5
7339,8044,118.0,5,9.34,22.98,145.32,Credit Card,24.0
7340,8045,38.0,0,3.14,2.83,43.97,Debit Card,7.0
7341,8046,45.0,0,3.72,9.63,58.35,Debit Card,8.5
7342,8047,55.0,0,4.55,10.47,70.02,Gift Card,11.0
7343,8048,45.0,0,3.72,13.27,61.99,Credit Card,8.5
7344,8049,45.0,0,3.72,0,48.72,Cash,8.5
7345,8051,48.0,0,3.97,8.11,60.08,Cash,9.0
7346,8052,55.0,0,4.55,10.25,69.8,Gift Card,11.0
7347,8053,45.0,0,3.72,9.24,57.96,Debit Card,8.5
7348,8054,45.0,0,3.72,12.29,61.01,Credit Card,8.5
7349,8055,38.0,0,3.14,6.02,47.16,Gift Card,7.5
7350,8056,72.0,0,5.95,15.79,93.74,Credit Card,15.0
7351,8057,55.0,0,4.55,8.76,68.31,Cash,11.0
7352,8058,70.0,5,5.37,18.25,88.62,Cash,14.0
7353,8059,65.0,0,5.37,16.27,86.64,Debit Card,14.0
7354,8060,45.0,0,3.72,9.96,58.68,Cash,8.5
7355,8062,38.0,0,3.14,8.09,49.23,Cash,7.5
7356,8063,48.0,0,3.97,4.34,56.31,Credit Card,10.0
7357,8064,75.0,5,5.79,6.01,81.8,Cash,15.5
7358,8065,28.0,0,2.31,6.68,36.99,Credit Card,5.5
7359,8067,48.0,0,3.97,21.59,73.56,Debit Card,10.0
7360,8068,98.0,0,8.1,14.69,120.79,Debit Card,19.5
7361,8069,48.0,10,3.14,12.4,53.54,Debit Card,9.0
7362,8071,60.0,5,4.55,10.98,70.53,Credit Card,11.5
7363,8073,38.0,0,3.14,1.09,42.23,Credit Card,7.5
7364,8074,100.0,10,7.44,13.1,110.54,Credit Card,19.5
7365,8075,45.0,0,3.72,8.67,57.39,Credit Card,8.5
7366,8076,122.0,5,9.67,15.97,142.64,Credit Card,24.5
7367,8077,38.0,0,3.14,5.47,46.61,Debit Card,7.0
7368,8078,43.0,0,3.55,10.87,57.42,Credit Card,8.5
7369,8079,45.0,5,3.31,9.1,52.41,Credit Card,8.5
7370,8080,28.0,0,2.31,2.08,32.39,Credit Card,5.5
7371,8081,58.0,10,3.97,7.88,59.85,Debit Card,12.0
7372,8082,120.0,0,9.92,19.27,149.19,Credit Card,24.0
7373,8083,38.0,0,3.14,9.34,50.48,Credit Card,7.5
7374,8084,45.0,0,3.72,12.17,60.89,Credit Card,8.5
7375,8085,45.0,5,3.31,5.26,48.57,Credit Card,8.5
7376,8086,77.0,0,6.36,10.47,93.83,Credit Card,16.0
7377,8087,70.0,0,5.79,17.27,93.06,Debit Card,14.0
7378,8088,38.0,0,3.14,6.4,47.54,Credit Card,7.5
7379,8089,77.0,0,6.36,13.04,96.4,Cash,16.0
7380,8090,55.0,0,4.55,8.65,68.2,Cash,11.0
7381,8091,63.0,0,5.21,7.95,76.16,Credit Card,13.0
7382,8092,48.0,10,3.14,3.37,44.51,Credit Card,10.0
7383,8093,80.0,5,6.2,13.48,94.68,Cash,17.0
7384,8094,50.0,0,4.13,15.12,69.25,Cash,9.5
7385,8095,48.0,5,3.55,8.88,55.43,Debit Card,10.0
7386,8096,45.0,0,3.72,12.21,60.93,Credit Card,8.5
7387,8097,77.0,0,6.36,12.77,96.13,Cash,16.0
7388,8098,48.0,0,3.97,3.79,55.76,Cash,10.0
7389,8100,55.0,5,4.13,5.79,59.92,Credit Card,11.0
7390,8101,45.0,0,3.72,3.2,51.92,Debit Card,8.5
7391,8102,65.0,10,4.55,8.2,67.75,Credit Card,14.0
7392,8103,65.0,0,5.37,12.22,82.59,Cash,14.0
7393,8104,38.0,0,3.14,6.91,48.05,Cash,7.5
7394,8105,57.0,5,4.3,14.97,71.27,Debit Card,10.5
7395,8106,38.0,0,3.14,7.75,48.89,Credit Card,7.5
7396,8107,38.0,0,3.14,6.98,48.12,Credit Card,7.5
7397,8108,72.0,0,5.95,7.38,85.33,Credit Card,15.0
7398,8109,45.0,0,3.72,4.61,53.33,Credit Card,8.5
7399,8110,93.0,10,6.86,11.12,100.98,Debit Card,18.5
7400,8111,45.0,0,3.72,16.26,64.98,Credit Card,8.5
7401,8112,38.0,0,3.14,9.6,50.74,Cash,7.0
7402,8113,22.0,0,1.82,0.65,24.47,Credit Card,4.0
7403,8114,48.0,0,3.97,16.26,68.23,Debit Card,10.0
7404,8115,48.0,0,3.97,7.58,59.55,Cash,9.0
7405,8116,58.0,0,4.79,15.1,77.89,Debit Card,11.5
7406,8117,57.0,0,4.71,8.39,70.1,Cash,10.5
7407,8118,110.0,0,9.09,21.43,140.52,Credit Card,21.0
7408,8120,28.0,0,2.31,8.34,38.65,Credit Card,5.5
7409,8121,38.0,0,3.14,7.58,48.72,Credit Card,7.5
7410,8122,55.0,0,4.55,9.81,69.36,Debit Card,11.0
7411,8123,83.0,0,6.86,16.67,106.53,Credit Card,16.0
7412,8124,65.0,0,5.37,12.65,83.02,Credit Card,12.5
7413,8125,45.0,5,3.31,11.4,54.71,Cash,8.5
7414,8126,65.0,0,5.37,15.67,86.04,Cash,14.0
7415,8127,55.0,0,4.55,5.55,65.1,Cash,11.0
7416,8128,55.0,10,3.72,12.65,61.37,Credit Card,11.0
7417,8130,53.0,0,4.38,10.63,68.01,Cash,10.5
7418,8131,22.0,0,1.82,3.11,26.93,Debit Card,4.0
7419,8132,65.0,5,4.96,10.44,75.4,Debit Card,12.5
7420,8133,28.0,0,2.31,3.11,33.42,Debit Card,5.5
7421,8134,65.0,10,4.55,8.15,67.7,Credit Card,14.0
7422,8135,72.0,0,5.95,17.35,95.3,Debit Card,15.0
7423,8136,45.0,10,2.89,8.58,46.47,Debit Card,8.5
7424,8137,55.0,0,4.55,10.57,70.12,Debit Card,10.0
7425,8138,45.0,0,3.72,5.51,54.23,Debit Card,8.5
7426,8139,40.0,0,3.31,6.12,49.43,Cash,7.5
7427,8140,28.0,0,2.31,0.89,31.2,Credit Card,5.5
7428,8141,34.0,0,2.81,3.35,40.16,Credit Card,6.0
7429,8142,58.0,0,4.79,15.29,78.08,Credit Card,12.0
7430,8143,72.0,0,5.95,8.42,86.37,Credit Card,15.0
7431,8144,84.0,5,6.53,18.39,103.92,Credit Card,17.0
7432,8145,55.0,0,4.55,5.7,65.25,Gift Card,11.0
7433,8146,45.0,0,3.72,5.16,53.88,Credit Card,8.5
7434,8147,57.0,10,3.88,7.91,58.79,Credit Card,10.5
7435,8148,55.0,0,4.55,8.02,67.57,Cash,11.0
7436,8149,38.0,0,3.14,4.7,45.84,Debit Card,7.5
7437,8150,65.0,0,5.37,11.85,82.22,Credit Card,14.0
7438,8151,55.0,5,4.13,8.43,62.56,Credit Card,11.0
7439,8152,80.0,5,6.2,15.33,96.53,Debit Card,17.0
7440,8153,65.0,10,4.55,10.52,70.07,Cash,14.0
7441,8154,55.0,5,4.13,15.9,70.03,Credit Card,11.0
7442,8156,45.0,0,3.72,8.66,57.38,Debit Card,8.5
7443,8157,28.0,0,2.31,16.58,46.89,Debit Card,5.5
7444,8158,48.0,0,3.97,8.58,60.55,Credit Card,10.0
7445,8159,60.0,10,4.13,1.18,55.31,Credit Card,11.5
7446,8160,53.0,10,3.55,0,46.55,Debit Card,10.5
7447,8161,72.0,0,5.95,16.22,94.17,Credit Card,15.0
7448,8162,38.0,0,3.14,5.06,46.2,Debit Card,7.5
7449,8164,38.0,0,3.14,7.9,49.04,Cash,7.5
7450,8165,38.0,0,3.14,6.05,47.19,Credit Card,7.5
7451,8166,58.0,0,4.79,14.29,77.08,Credit Card,11.5
7452,8167,63.0,10,4.38,7.17,64.55,Gift Card,13.0
7453,8168,48.0,0,3.97,13.41,65.38,Credit Card,10.0
7454,8169,72.0,5,5.54,6.18,78.72,Debit Card,15.0
7455,8171,65.0,0,5.37,17.46,87.83,Credit Card,12.5
7456,8172,38.0,0,3.14,2.63,43.77,Credit Card,7.5
7457,8174,28.0,0,2.31,0,30.31,Credit Card,5.5
7458,8175,60.0,0,4.96,7.71,72.67,Credit Card,12.0
7459,8176,48.0,0,3.97,2.43,54.4,Debit Card,10.0
7460,8177,75.0,0,6.2,14.4,95.6,Cash,15.5
7461,8178,60.0,10,4.13,13.14,67.27,Cash,11.5
7462,8179,45.0,5,3.31,9.69,53.0,Debit Card,8.5
7463,8180,58.0,10,3.97,10.51,62.48,Credit Card,12.0
7464,8181,113.0,0,9.34,20.11,142.45,Cash,23.0
7465,8182,55.0,0,4.55,9.54,69.09,Debit Card,11.0
7466,8183,50.0,5,3.72,9.69,58.41,Debit Card,9.5
7467,8184,55.0,0,4.55,8.25,67.8,Credit Card,11.0
7468,8185,60.0,0,4.96,8.36,73.32,Credit Card,12.0
7469,8186,72.0,0,5.95,12.5,90.45,Cash,15.0
7470,8187,48.0,0,3.97,10.83,62.8,Credit Card,10.0
7471,8188,55.0,5,4.13,8.59,62.72,Credit Card,11.0
7472,8189,100.0,0,8.27,23.01,131.28,Credit Card,19.5
7473,8190,28.0,0,2.31,5.78,36.09,Cash,5.5
7474,8191,40.0,0,3.31,6.01,49.32,Debit Card,7.5
7475,8192,77.0,10,5.54,10.72,83.26,Cash,16.0
7476,8194,28.0,0,2.31,4.3,34.61,Credit Card,5.5
7477,8195,48.0,5,3.55,13.98,60.53,Credit Card,10.0
7478,8196,87.0,10,6.36,14.82,98.18,Debit Card,18.0
7479,8197,45.0,10,2.89,1.03,38.92,Credit Card,8.5
7480,8198,72.0,10,5.12,13.94,81.06,Cash,15.0
7481,8199,55.0,5,4.13,9.32,63.45,Credit Card,10.0
7482,8200,28.0,0,2.31,7.64,37.95,Credit Card,5.5
7483,8201,65.0,0,5.37,4.28,74.65,Credit Card,14.0
7484,8202,38.0,0,3.14,7.48,48.62,Cash,7.5
7485,8203,58.0,0,4.79,10.31,73.1,Credit Card,12.0
7486,8204,38.0,0,3.14,5.62,46.76,Cash,7.5
7487,8205,38.0,0,3.14,5.87,47.01,Debit Card,7.5
7488,8206,67.0,0,5.54,13.45,85.99,Credit Card,13.0
7489,8207,55.0,5,4.13,15.29,69.42,Credit Card,11.0
7490,8208,28.0,0,2.31,3.84,34.15,Cash,5.5
7491,8209,48.0,0,3.97,9.29,61.26,Debit Card,10.0
7492,8210,57.0,0,4.71,13.29,75.0,Credit Card,10.5
7493,8211,45.0,0,3.72,7.16,55.88,Debit Card,8.5
7494,8212,86.0,0,7.11,19.43,112.54,Credit Card,17.5
7495,8213,45.0,0,3.72,0,48.72,Credit Card,8.5
7496,8214,53.0,0,4.38,12.86,70.24,Debit Card,10.5
7497,8215,75.0,0,6.2,5.29,86.49,Debit Card,15.5
7498,8216,77.0,0,6.36,11.09,94.45,Debit Card,16.0
7499,8217,38.0,0,3.14,12.95,54.09,Cash,7.0
7500,8218,60.0,10,4.13,6.9,61.03,Debit Card,11.5
7501,8219,58.0,0,4.79,11.57,74.36,Cash,11.5
7502,8221,55.0,0,4.55,10.0,69.55,Gift Card,11.0
7503,8222,103.0,0,8.51,17.51,129.02,Gift Card,21.0
7504,8223,65.0,10,4.55,8.0,67.55,Debit Card,14.0
7505,8224,45.0,0,3.72,12.63,61.35,Credit Card,8.5
7506,8225,55.0,0,4.55,14.56,74.11,Cash,11.0
7507,8226,40.0,0,3.31,6.59,49.9,Credit Card,7.5
7508,8227,48.0,0,3.97,7.14,59.11,Cash,10.0
7509,8228,65.0,0,5.37,9.99,80.36,Cash,14.0
7510,8229,45.0,0,3.72,4.8,53.52,Gift Card,8.5
7511,8230,38.0,0,3.14,6.52,47.66,Debit Card,7.5
7512,8231,60.0,0,4.96,9.39,74.35,Debit Card,11.5
7513,8233,55.0,0,4.55,11.14,70.69,Debit Card,11.0
7514,8235,55.0,0,4.55,12.38,71.93,Credit Card,10.0
7515,8236,28.0,0,2.31,5.02,35.33,Credit Card,5.5
7516,8237,32.0,0,2.64,10.69,45.33,Debit Card,5.5
7517,8238,65.0,0,5.37,8.39,78.76,Credit Card,12.5
7518,8239,57.0,10,3.88,12.91,63.79,Debit Card,10.5
7519,8240,45.0,5,3.31,0,43.31,Cash,8.5
7520,8241,37.0,0,3.06,10.13,50.19,Cash,7.0
7521,8242,72.0,0,5.95,11.37,89.32,Cash,15.0
7522,8243,22.0,0,1.82,0.77,24.59,Cash,4.0
7523,8244,77.0,0,6.36,17.46,100.82,Debit Card,16.0
7524,8245,60.0,5,4.55,12.5,72.05,Credit Card,11.5
7525,8246,65.0,0,5.37,10.13,80.5,Debit Card,14.0
7526,8247,43.0,0,3.55,12.12,58.67,Credit Card,8.5
7527,8249,53.0,10,3.55,10.02,56.57,Cash,10.5
7528,8250,48.0,0,3.97,9.15,61.12,Debit Card,10.0
7529,8251,38.0,0,3.14,6.05,47.19,Cash,7.5
7530,8252,57.0,0,4.71,12.43,74.14,Debit Card,10.5
7531,8253,58.0,5,4.38,3.01,60.39,Credit Card,11.5
7532,8254,83.0,10,6.03,12.39,91.42,Cash,16.0
7533,8255,57.0,5,4.3,4.12,60.42,Credit Card,10.5
7534,8256,55.0,10,3.72,7.77,56.49,Credit Card,11.0
7535,8257,45.0,10,2.89,11.04,48.93,Credit Card,8.5
7536,8258,45.0,0,3.72,12.48,61.2,Credit Card,8.5
7537,8259,58.0,5,4.38,10.59,67.97,Cash,12.0
7538,8260,40.0,0,3.31,2.95,46.26,Debit Card,7.5
7539,8261,55.0,5,4.13,14.52,68.65,Credit Card,11.0
7540,8262,60.0,0,4.96,5.69,70.65,Debit Card,11.5
7541,8263,40.0,0,3.31,12.72,56.03,Credit Card,7.5
7542,8264,73.0,10,5.21,12.51,80.72,Cash,14.0
7543,8265,60.0,5,4.55,4.74,64.29,Credit Card,11.5
7544,8266,53.0,10,3.55,8.9,55.45,Credit Card,10.5
7545,8267,53.0,10,3.55,5.79,52.34,Debit Card,10.5
7546,8268,48.0,0,3.97,9.64,61.61,Debit Card,10.0
7547,8270,50.0,10,3.31,10.83,54.14,Cash,9.5
7548,8271,75.0,0,6.2,18.06,99.26,Credit Card,15.5
7549,8272,45.0,0,3.72,13.7,62.42,Credit Card,8.5
7550,8274,45.0,0,3.72,14.75,63.47,Credit Card,8.5
7551,8275,80.0,0,6.61,19.1,105.71,Credit Card,17.0
7552,8276,38.0,0,3.14,4.07,45.21,Credit Card,7.5
7553,8277,82.0,10,5.95,11.86,89.81,Gift Card,16.5
7554,8278,75.0,0,6.2,14.34,95.54,Credit Card,15.5
7555,8279,65.0,10,4.55,11.41,70.96,Cash,12.5
7556,8280,88.0,0,7.27,10.3,105.57,Gift Card,17.0
7557,8281,45.0,10,2.89,9.98,47.87,Debit Card,8.5
7558,8282,45.0,0,3.72,12.15,60.87,Debit Card,8.5
7559,8283,80.0,0,6.61,13.13,99.74,Credit Card,17.0
7560,8284,45.0,0,3.72,8.29,57.01,Debit Card,8.5
7561,8285,72.0,0,5.95,10.14,88.09,Cash,15.0
7562,8287,83.0,5,6.45,13.41,97.86,Debit Card,16.5
7563,8288,55.0,0,4.55,11.54,71.09,Credit Card,11.0
7564,8289,38.0,0,3.14,9.22,50.36,Credit Card,7.5
7565,8290,38.0,0,3.14,2.49,43.63,Credit Card,7.5
7566,8291,65.0,0,5.37,13.96,84.33,Credit Card,12.5
7567,8292,108.0,0,8.93,14.65,131.58,Credit Card,21.5
7568,8293,58.0,0,4.79,7.42,70.21,Credit Card,11.5
7569,8294,57.0,5,4.3,8.41,64.71,Debit Card,10.5
7570,8295,58.0,5,4.38,10.98,68.36,Cash,12.0
7571,8296,38.0,0,3.14,4.81,45.95,Credit Card,7.0
7572,8297,48.0,0,3.97,7.06,59.03,Debit Card,10.0
7573,8298,55.0,5,4.13,10.63,64.76,Credit Card,10.0
7574,8299,72.0,0,5.95,12.5,90.45,Credit Card,15.0
7575,8300,45.0,0,3.72,6.64,55.36,Credit Card,8.5
7576,8301,80.0,0,6.61,9.49,96.1,Cash,17.0
7577,8302,55.0,10,3.72,6.88,55.6,Credit Card,11.0
7578,8303,40.0,0,3.31,5.81,49.12,Credit Card,7.5
7579,8305,48.0,0,3.97,15.4,67.37,Cash,9.0
7580,8306,45.0,0,3.72,9.19,57.91,Cash,8.5
7581,8307,38.0,0,3.14,4.08,45.22,Cash,7.5
7582,8308,48.0,0,3.97,13.83,65.8,Cash,10.0
7583,8309,45.0,0,3.72,11.27,59.99,Cash,8.5
7584,8310,84.0,0,6.94,19.89,110.83,Credit Card,17.0
7585,8311,28.0,0,2.31,1.69,32.0,Debit Card,5.5
7586,8312,48.0,0,3.97,7.53,59.5,Credit Card,10.0
7587,8313,22.0,0,1.82,6.41,30.23,Credit Card,4.0
7588,8314,55.0,5,4.13,3.8,57.93,Cash,11.0
7589,8316,43.0,0,3.55,2.46,49.01,Cash,8.5
7590,8317,60.0,0,4.96,11.04,76.0,Credit Card,11.5
7591,8318,38.0,0,3.14,2.65,43.79,Credit Card,7.5
7592,8319,45.0,5,3.31,4.61,47.92,Cash,8.5
7593,8320,55.0,5,4.13,5.26,59.39,Credit Card,11.0
7594,8321,48.0,0,3.97,1.86,53.83,Debit Card,10.0
7595,8322,73.0,10,5.21,10.64,78.85,Credit Card,14.0
7596,8323,72.0,0,5.95,15.24,93.19,Credit Card,15.0
7597,8324,28.0,0,2.31,3.17,33.48,Cash,5.5
7598,8325,28.0,0,2.31,3.79,34.1,Gift Card,5.5
