appointment_service_id,appointment_id,service_id,quantity,unit_price
8926,7004,9,1,15.0
8927,7005,8,1,58.0
8928,7006,2,1,45.0
8929,7006,10,1,12.0
8930,7007,4,1,48.0
8931,7008,2,1,45.0
8932,7008,12,1,10.0
8933,7009,4,1,48.0
8934,7009,10,1,12.0
8935,7010,3,1,65.0
8936,7010,9,1,15.0
8937,7011,5,1,38.0
8938,7012,5,1,38.0
8939,7013,5,1,38.0
8940,7013,12,1,10.0
8941,7014,2,1,45.0
8942,7015,2,1,45.0
8943,7015,10,1,12.0
8944,7016,11,1,22.0
8945,7016,9,1,15.0
8946,7016,2,1,45.0
8947,7017,4,1,48.0
8948,7017,10,1,12.0
8949,7017,5,1,38.0
8950,7018,8,1,58.0
8951,7019,1,1,28.0
8952,7020,2,1,45.0
8953,7020,5,1,38.0
8954,7021,4,1,48.0
8955,7022,3,1,65.0
8956,7023,2,1,45.0
8957,7024,1,1,28.0
8958,7026,7,1,72.0
8959,7026,10,1,12.0
8960,7027,7,1,72.0
8961,7028,2,1,45.0
8962,7028,10,1,12.0
8963,7029,8,1,58.0
8964,7030,4,1,48.0
8965,7030,2,1,45.0
8966,7032,3,1,65.0
8967,7034,5,1,38.0
8968,7035,5,1,38.0
8969,7035,12,1,10.0
8970,7035,6,1,55.0
8971,7036,6,1,55.0
8972,7037,3,1,65.0
8973,7039,4,1,48.0
8974,7039,10,1,12.0
8975,7040,8,1,58.0
8976,7040,9,1,15.0
8977,7041,5,1,38.0
8978,7041,9,1,15.0
8979,7042,2,1,45.0
8980,7042,12,1,10.0
8981,7043,3,1,65.0
8982,7044,2,1,45.0
8983,7044,9,1,15.0
8984,7046,3,1,65.0
8985,7046,9,1,15.0
8986,7047,4,1,48.0
8987,7047,5,1,38.0
8988,7048,6,1,55.0
8989,7049,11,1,22.0
8990,7050,3,1,65.0
8991,7052,2,1,45.0
8992,7053,2,1,45.0
8993,7056,5,1,38.0
8994,7057,2,1,45.0
8995,7057,10,1,12.0
8996,7058,4,1,48.0
8997,7058,12,1,10.0
8998,7059,2,1,45.0
8999,7060,1,1,28.0
9000,7061,6,1,55.0
9001,7062,3,1,65.0
9002,7064,2,1,45.0
9003,7065,7,1,72.0
9004,7065,12,1,10.0
9005,7066,8,1,58.0
9006,7066,1,1,28.0
9007,7067,4,1,48.0
9008,7068,2,1,45.0
9009,7069,5,1,38.0
9010,7070,2,1,45.0
9011,7071,5,1,38.0
9012,7071,9,1,15.0
9013,7073,4,1,48.0
9014,7074,6,1,55.0
9015,7075,5,1,38.0
9016,7076,8,1,58.0
9017,7076,12,1,10.0
9018,7077,4,1,48.0
9019,7077,9,1,15.0
9020,7078,5,1,38.0
9021,7079,4,1,48.0
9022,7079,12,1,10.0
9023,7080,5,1,38.0
9024,7081,6,1,55.0
9025,7082,5,1,38.0
9026,7083,5,1,38.0
9027,7085,1,1,28.0
9028,7086,5,1,38.0
9029,7087,5,1,38.0
9030,7087,9,1,15.0
9031,7088,5,1,38.0
9032,7088,10,1,12.0
9033,7089,6,1,55.0
9034,7090,6,1,55.0
9035,7091,2,1,45.0
9036,7091,10,1,12.0
9037,7093,4,1,48.0
9038,7094,3,1,65.0
9039,7095,6,1,55.0
9040,7095,9,1,15.0
9041,7096,5,1,38.0
9042,7097,3,1,65.0
9043,7098,4,1,48.0
9044,7098,6,1,55.0
9045,7099,8,1,58.0
9046,7100,4,1,48.0
9047,7100,5,1,38.0
9048,7101,8,1,58.0
9049,7103,2,1,45.0
9050,7103,10,1,12.0
9051,7104,1,1,28.0
9052,7104,6,1,55.0
9053,7105,6,1,55.0
9054,7106,5,1,38.0
9055,7107,3,1,65.0
9056,7107,12,1,10.0
9057,7108,4,1,48.0
9058,7109,6,1,55.0
9059,7110,3,1,65.0
9060,7110,12,1,10.0
9061,7111,1,1,28.0
9062,7111,10,1,12.0
9063,7112,3,1,65.0
9064,7112,9,1,15.0
9065,7115,2,1,45.0
9066,7116,4,1,48.0
9067,7117,11,1,22.0
9068,7118,2,1,45.0
9069,7119,7,1,72.0
9070,7119,5,1,38.0
9071,7120,3,1,65.0
9072,7121,5,1,38.0
9073,7122,2,1,45.0
9074,7123,2,1,45.0
9075,7125,2,1,45.0
9076,7126,8,1,58.0
9077,7126,12,1,10.0
9078,7127,4,1,48.0
9079,7127,12,1,10.0
9080,7128,5,1,38.0
9081,7128,12,1,10.0
9082,7129,3,1,65.0
9083,7129,10,1,12.0
9084,7130,7,1,72.0
9085,7131,6,1,55.0
9086,7131,10,1,12.0
9087,7132,1,1,28.0
9088,7132,12,1,10.0
9089,7133,6,1,55.0
9090,7134,1,1,28.0
9091,7134,12,1,10.0
9092,7135,6,1,55.0
9093,7136,2,1,45.0
9094,7136,9,1,15.0
9095,7137,5,1,38.0
9096,7138,7,1,72.0
9097,7139,3,1,65.0
9098,7140,6,1,55.0
9099,7141,7,1,72.0
9100,7142,5,1,38.0
9101,7143,1,1,28.0
9102,7144,5,1,38.0
9103,7145,6,1,55.0
9104,7145,9,1,15.0
9105,7146,2,1,45.0
9106,7147,1,1,28.0
9107,7148,3,1,65.0
9108,7149,7,1,72.0
9109,7150,8,1,58.0
9110,7150,10,1,12.0
9111,7151,6,1,55.0
9112,7151,12,1,10.0
9113,7152,8,1,58.0
9114,7152,2,1,45.0
9115,7153,3,1,65.0
9116,7154,5,1,38.0
9117,7155,4,1,48.0
9118,7155,12,1,10.0
9119,7155,2,1,45.0
9120,7156,4,1,48.0
9121,7157,7,1,72.0
9122,7158,2,1,45.0
9123,7158,10,1,12.0
9124,7159,2,1,45.0
9125,7160,6,1,55.0
9126,7160,10,1,12.0
9127,7162,8,1,58.0
9128,7162,12,1,10.0
9129,7162,6,1,55.0
9130,7163,8,1,58.0
9131,7163,10,1,12.0
9132,7164,2,1,45.0
9133,7165,6,1,55.0
9134,7165,9,1,15.0
9135,7166,8,1,58.0
9136,7166,9,1,15.0
9137,7167,8,1,58.0
9138,7169,4,1,48.0
9139,7170,3,1,65.0
9140,7171,5,1,38.0
9141,7171,12,1,10.0
9142,7172,1,1,28.0
9143,7173,6,1,55.0
9144,7173,12,1,10.0
9145,7173,1,1,28.0
9146,7174,4,1,48.0
9147,7174,10,1,12.0
9148,7175,2,1,45.0
9149,7175,10,1,12.0
9150,7176,4,1,48.0
9151,7177,2,1,45.0
9152,7178,5,1,38.0
9153,7179,1,1,28.0
9154,7180,4,1,48.0
9155,7180,9,1,15.0
9156,7181,8,1,58.0
9157,7182,5,1,38.0
9158,7183,3,1,65.0
9159,7184,11,1,22.0
9160,7185,8,1,58.0
9161,7185,10,1,12.0
9162,7186,11,1,22.0
9163,7186,6,1,55.0
9164,7187,6,1,55.0
9165,7187,10,1,12.0
9166,7188,4,1,48.0
9167,7188,12,1,10.0
9168,7189,2,1,45.0
9169,7190,4,1,48.0
9170,7192,6,1,55.0
9171,7193,2,1,45.0
9172,7194,2,1,45.0
9173,7195,2,1,45.0
9174,7196,1,1,28.0
9175,7197,8,1,58.0
9176,7198,3,1,65.0
9177,7198,1,1,28.0
9178,7199,5,1,38.0
9179,7200,5,1,38.0
9180,7201,2,1,45.0
9181,7201,10,1,12.0
9182,7202,2,1,45.0
9183,7202,12,1,10.0
9184,7202,1,1,28.0
9185,7203,3,1,65.0
9186,7204,3,1,65.0
9187,7206,2,1,45.0
9188,7207,3,1,65.0
9189,7208,6,1,55.0
9190,7208,12,1,10.0
9191,7209,2,1,45.0
9192,7210,2,1,45.0
9193,7211,8,1,58.0
9194,7212,6,1,55.0
9195,7212,9,1,15.0
9196,7213,1,1,28.0
9197,7214,6,1,55.0
9198,7214,9,1,15.0
9199,7215,6,1,55.0
9200,7216,4,1,48.0
9201,7218,1,1,28.0
9202,7219,4,1,48.0
9203,7219,9,1,15.0
9204,7220,7,1,72.0
9205,7221,6,1,55.0
9206,7222,3,1,65.0
9207,7223,5,1,38.0
9208,7224,3,1,65.0
9209,7225,4,1,48.0
9210,7226,6,1,55.0
9211,7226,12,1,10.0
9212,7227,6,1,55.0
9213,7227,12,1,10.0
9214,7228,2,1,45.0
9215,7229,6,1,55.0
9216,7230,4,1,48.0
9217,7231,8,1,58.0
9218,7231,1,1,28.0
9219,7232,2,1,45.0
9220,7233,1,1,28.0
9221,7235,6,1,55.0
9222,7238,2,1,45.0
9223,7238,10,1,12.0
9224,7239,3,1,65.0
9225,7239,9,1,15.0
9226,7240,5,1,38.0
9227,7240,9,1,15.0
9228,7240,1,1,28.0
9229,7241,2,1,45.0
9230,7242,7,1,72.0
9231,7243,1,1,28.0
9232,7244,6,1,55.0
9233,7245,5,1,38.0
9234,7245,9,1,15.0
9235,7246,2,1,45.0
9236,7246,10,1,12.0
9237,7247,5,1,38.0
9238,7248,6,1,55.0
9239,7248,10,1,12.0
9240,7249,2,1,45.0
9241,7250,6,1,55.0
9242,7251,4,1,48.0
9243,7252,5,1,38.0
9244,7254,3,1,65.0
9245,7255,2,1,45.0
9246,7255,12,1,10.0
9247,7256,7,1,72.0
9248,7256,9,1,15.0
9249,7257,3,1,65.0
9250,7258,5,1,38.0
9251,7258,6,1,55.0
9252,7259,2,1,45.0
9253,7260,6,1,55.0
9254,7260,2,1,45.0
9255,7261,11,1,22.0
9256,7262,3,1,65.0
9257,7263,5,1,38.0
9258,7264,6,1,55.0
9259,7265,5,1,38.0
9260,7265,10,1,12.0
9261,7265,2,1,45.0
9262,7266,7,1,72.0
9263,7266,2,1,45.0
9264,7268,1,1,28.0
9265,7268,12,1,10.0
9266,7269,3,1,65.0
9267,7269,9,1,15.0
9268,7270,11,1,22.0
9269,7270,12,1,10.0
9270,7271,2,1,45.0
9271,7272,8,1,58.0
9272,7272,12,1,10.0
9273,7273,2,1,45.0
9274,7275,6,1,55.0
9275,7275,9,1,15.0
9276,7276,5,1,38.0
9277,7277,2,1,45.0
9278,7278,2,1,45.0
9279,7278,12,1,10.0
9280,7279,4,1,48.0
9281,7279,10,1,12.0
9282,7280,7,1,72.0
9283,7280,12,1,10.0
9284,7281,5,1,38.0
9285,7282,2,1,45.0
9286,7282,12,1,10.0
9287,7283,2,1,45.0
9288,7284,3,1,65.0
9289,7284,9,1,15.0
9290,7285,3,1,65.0
9291,7286,4,1,48.0
9292,7286,10,1,12.0
9293,7287,3,1,65.0
9294,7288,1,1,28.0
9295,7289,2,1,45.0
9296,7289,12,1,10.0
9297,7290,4,1,48.0
9298,7291,1,1,28.0
9299,7292,7,1,72.0
9300,7292,10,1,12.0
9301,7293,2,1,45.0
9302,7294,2,1,45.0
9303,7295,11,1,22.0
9304,7296,3,1,65.0
9305,7297,4,1,48.0
9306,7297,10,1,12.0
9307,7298,2,1,45.0
9308,7298,12,1,10.0
9309,7300,6,1,55.0
9310,7300,12,1,10.0
9311,7301,11,1,22.0
9312,7302,4,1,48.0
9313,7304,4,1,48.0
9314,7306,6,1,55.0
9315,7306,12,1,10.0
9316,7307,6,1,55.0
9317,7308,6,1,55.0
9318,7308,10,1,12.0
9319,7309,5,1,38.0
9320,7310,3,1,65.0
9321,7311,1,1,28.0
9322,7312,1,1,28.0
9323,7313,2,1,45.0
9324,7314,6,1,55.0
9325,7315,2,1,45.0
9326,7315,10,1,12.0
9327,7315,6,1,55.0
9328,7316,3,1,65.0
9329,7317,6,1,55.0
9330,7318,6,1,55.0
9331,7318,10,1,12.0
9332,7319,6,1,55.0
9333,7320,6,1,55.0
9334,7320,10,1,12.0
9335,7321,11,1,22.0
9336,7322,4,1,48.0
9337,7323,6,1,55.0
9338,7323,12,1,10.0
9339,7324,2,1,45.0
9340,7325,8,1,58.0
9341,7325,10,1,12.0
9342,7326,5,1,38.0
9343,7326,2,1,45.0
9344,7327,2,1,45.0
9345,7327,9,1,15.0
9346,7328,2,1,45.0
9347,7329,4,1,48.0
9348,7329,9,1,15.0
9349,7330,5,1,38.0
9350,7330,1,1,28.0
9351,7331,4,1,48.0
9352,7332,8,1,58.0
9353,7333,3,1,65.0
9354,7333,12,1,10.0
9355,7335,2,1,45.0
9356,7336,4,1,48.0
9357,7337,2,1,45.0
9358,7338,5,1,38.0
9359,7338,10,1,12.0
9360,7339,3,1,65.0
9361,7342,1,1,28.0
9362,7343,11,1,22.0
9363,7344,1,1,28.0
9364,7345,2,1,45.0
9365,7345,10,1,12.0
9366,7346,5,1,38.0
9367,7346,9,1,15.0
9368,7347,3,1,65.0
9369,7347,12,1,10.0
9370,7348,6,1,55.0
9371,7349,3,1,65.0
9372,7350,4,1,48.0
9373,7351,3,1,65.0
9374,7351,6,1,55.0
9375,7352,7,1,72.0
9376,7352,10,1,12.0
9377,7353,2,1,45.0
9378,7353,12,1,10.0
9379,7354,11,1,22.0
9380,7355,5,1,38.0
9381,7356,8,1,58.0
9382,7357,2,1,45.0
9383,7358,4,1,48.0
9384,7358,10,1,12.0
9385,7359,6,1,55.0
9386,7359,10,1,12.0
9387,7360,7,1,72.0
9388,7361,5,1,38.0
9389,7361,10,1,12.0
9390,7362,2,1,45.0
9391,7362,12,1,10.0
9392,7363,2,1,45.0
9393,7363,12,1,10.0
9394,7364,5,1,38.0
9395,7364,12,1,10.0
9396,7365,4,1,48.0
9397,7365,12,1,10.0
9398,7366,7,1,72.0
9399,7367,4,1,48.0
9400,7368,2,1,45.0
9401,7369,4,1,48.0
9402,7370,7,1,72.0
9403,7370,9,1,15.0
9404,7371,7,1,72.0
9405,7371,12,1,10.0
9406,7371,1,1,28.0
9407,7372,2,1,45.0
9408,7372,9,1,15.0
9409,7373,7,1,72.0
9410,7374,5,1,38.0
9411,7374,10,1,12.0
9412,7375,4,1,48.0
9413,7376,3,1,65.0
9414,7376,12,1,10.0
9415,7377,3,1,65.0
9416,7377,9,1,15.0
9417,7378,4,1,48.0
9418,7378,5,1,38.0
9419,7379,8,1,58.0
9420,7379,12,1,10.0
9421,7380,3,1,65.0
9422,7380,10,1,12.0
9423,7381,8,1,58.0
9424,7382,2,1,45.0
9425,7383,2,1,45.0
9426,7383,9,1,15.0
9427,7384,11,1,22.0
9428,7384,10,1,12.0
9429,7386,8,1,58.0
9430,7387,7,1,72.0
9431,7388,3,1,65.0
9432,7389,11,1,22.0
9433,7390,4,1,48.0
9434,7391,4,1,48.0
9435,7392,5,1,38.0
9436,7392,10,1,12.0
9437,7393,4,1,48.0
9438,7394,2,1,45.0
9439,7395,6,1,55.0
9440,7396,2,1,45.0
9441,7397,11,1,22.0
9442,7397,10,1,12.0
9443,7398,5,1,38.0
9444,7398,6,1,55.0
9445,7399,11,1,22.0
9446,7400,2,1,45.0
9447,7401,5,1,38.0
9448,7402,7,1,72.0
9449,7402,2,1,45.0
9450,7403,2,1,45.0
9451,7403,12,1,10.0
9452,7404,2,1,45.0
9453,7405,2,1,45.0
9454,7406,2,1,45.0
9455,7407,4,1,48.0
9456,7408,1,1,28.0
9457,7408,10,1,12.0
9458,7409,2,1,45.0
9459,7410,2,1,45.0
9460,7410,10,1,12.0
9461,7411,4,1,48.0
9462,7412,2,1,45.0
9463,7413,7,1,72.0
9464,7414,4,1,48.0
9465,7415,4,1,48.0
9466,7416,8,1,58.0
9467,7417,5,1,38.0
9468,7417,12,1,10.0
9469,7418,5,1,38.0
9470,7418,10,1,12.0
9471,7419,5,1,38.0
9472,7419,1,1,28.0
9473,7420,2,1,45.0
9474,7421,6,1,55.0
9475,7421,1,1,28.0
9476,7422,4,1,48.0
9477,7423,4,1,48.0
9478,7423,9,1,15.0
9479,7424,1,1,28.0
9480,7424,10,1,12.0
9481,7425,5,1,38.0
9482,7426,5,1,38.0
9483,7426,2,1,45.0
9484,7427,1,1,28.0
9485,7427,10,1,12.0
9486,7428,4,1,48.0
9487,7428,9,1,15.0
9488,7429,2,1,45.0
9489,7430,2,1,45.0
9490,7431,2,1,45.0
9491,7431,10,1,12.0
9492,7432,4,1,48.0
9493,7433,6,1,55.0
9494,7433,10,1,12.0
9495,7433,1,1,28.0
9496,7434,4,1,48.0
9497,7434,10,1,12.0
9498,7435,4,1,48.0
9499,7436,5,1,38.0
9500,7436,1,1,28.0
9501,7437,11,1,22.0
9502,7437,9,1,15.0
9503,7438,2,1,45.0
9504,7438,10,1,12.0
9505,7439,3,1,65.0
9506,7440,4,1,48.0
9507,7440,5,1,38.0
9508,7441,2,1,45.0
9509,7442,2,1,45.0
9510,7443,2,1,45.0
9511,7444,4,1,48.0
9512,7444,12,1,10.0
9513,7445,2,1,45.0
9514,7446,3,1,65.0
9515,7446,9,1,15.0
9516,7446,5,1,38.0
9517,7447,6,1,55.0
9518,7448,2,1,45.0
9519,7448,12,1,10.0
9520,7449,6,1,55.0
9521,7449,9,1,15.0
9522,7450,2,1,45.0
9523,7450,12,1,10.0
9524,7451,8,1,58.0
9525,7452,3,1,65.0
9526,7453,5,1,38.0
9527,7454,7,1,72.0
9528,7455,8,1,58.0
9529,7456,5,1,38.0
9530,7456,10,1,12.0
9531,7457,1,1,28.0
9532,7457,10,1,12.0
9533,7458,6,1,55.0
9534,7459,7,1,72.0
9535,7459,9,1,15.0
9536,7460,3,1,65.0
9537,7461,6,1,55.0
9538,7461,9,1,15.0
9539,7462,3,1,65.0
9540,7462,2,1,45.0
9541,7463,4,1,48.0
9542,7463,12,1,10.0
9543,7464,4,1,48.0
9544,7464,10,1,12.0
9545,7465,5,1,38.0
9546,7466,6,1,55.0
9547,7466,12,1,10.0
9548,7466,1,1,28.0
9549,7467,2,1,45.0
9550,7467,12,1,10.0
9551,7467,5,1,38.0
9552,7468,5,1,38.0
9553,7468,9,1,15.0
9554,7469,7,1,72.0
9555,7469,1,1,28.0
9556,7470,1,1,28.0
9557,7471,2,1,45.0
9558,7472,4,1,48.0
9559,7473,5,1,38.0
9560,7474,2,1,45.0
9561,7476,6,1,55.0
9562,7477,4,1,48.0
9563,7477,9,1,15.0
9564,7477,5,1,38.0
9565,7478,3,1,65.0
9566,7478,9,1,15.0
9567,7479,8,1,58.0
9568,7479,9,1,15.0
9569,7480,4,1,48.0
9570,7480,12,1,10.0
9571,7481,2,1,45.0
9572,7481,9,1,15.0
9573,7482,2,1,45.0
9574,7483,7,1,72.0
9575,7484,8,1,58.0
9576,7484,9,1,15.0
9577,7485,11,1,22.0
9578,7485,12,1,10.0
9579,7486,6,1,55.0
9580,7487,7,1,72.0
9581,7487,9,1,15.0
9582,7488,5,1,38.0
9583,7488,1,1,28.0
9584,7489,2,1,45.0
9585,7489,9,1,15.0
9586,7490,2,1,45.0
9587,7490,10,1,12.0
9588,7491,6,1,55.0
9589,7492,4,1,48.0
9590,7493,6,1,55.0
9591,7494,7,1,72.0
9592,7494,9,1,15.0
9593,7495,4,1,48.0
9594,7496,5,1,38.0
9595,7497,3,1,65.0
9596,7498,5,1,38.0
9597,7498,9,1,15.0
9598,7499,2,1,45.0
9599,7499,12,1,10.0
9600,7500,2,1,45.0
9601,7501,3,1,65.0
9602,7503,1,1,28.0
9603,7505,11,1,22.0
9604,7506,2,1,45.0
9605,7507,7,1,72.0
9606,7508,11,1,22.0
9607,7508,9,1,15.0
9608,7509,11,1,22.0
9609,7510,5,1,38.0
9610,7510,10,1,12.0
9611,7510,1,1,28.0
9612,7511,11,1,22.0
9613,7511,1,1,28.0
9614,7512,7,1,72.0
9615,7513,3,1,65.0
9616,7514,11,1,22.0
9617,7515,5,1,38.0
9618,7515,2,1,45.0
9619,7516,3,1,65.0
9620,7517,11,1,22.0
9621,7518,3,1,65.0
9622,7519,8,1,58.0
9623,7520,6,1,55.0
9624,7520,9,1,15.0
9625,7521,3,1,65.0
9626,7522,5,1,38.0
9627,7523,8,1,58.0
9628,7524,5,1,38.0
9629,7526,4,1,48.0
9630,7526,5,1,38.0
9631,7527,8,1,58.0
9632,7527,1,1,28.0
9633,7528,6,1,55.0
9634,7529,2,1,45.0
9635,7529,10,1,12.0
9636,7530,6,1,55.0
9637,7531,6,1,55.0
9638,7531,10,1,12.0
9639,7532,4,1,48.0
9640,7532,10,1,12.0
9641,7533,4,1,48.0
9642,7533,12,1,10.0
9643,7534,2,1,45.0
9644,7534,10,1,12.0
9645,7536,5,1,38.0
9646,7537,2,1,45.0
9647,7538,5,1,38.0
9648,7538,6,1,55.0
9649,7539,11,1,22.0
9650,7539,2,1,45.0
9651,7540,11,1,22.0
9652,7541,3,1,65.0
9653,7542,8,1,58.0
9654,7543,11,1,22.0
9655,7543,12,1,10.0
9656,7544,4,1,48.0
9657,7544,12,1,10.0
9658,7545,2,1,45.0
9659,7546,1,1,28.0
9660,7546,12,1,10.0
9661,7547,2,1,45.0
9662,7548,5,1,38.0
9663,7548,10,1,12.0
9664,7549,5,1,38.0
9665,7551,6,1,55.0
9666,7552,6,1,55.0
9667,7553,1,1,28.0
9668,7554,6,1,55.0
9669,7555,7,1,72.0
9670,7556,1,1,28.0
9671,7556,12,1,10.0
9672,7557,2,1,45.0
9673,7557,12,1,10.0
9674,7558,5,1,38.0
9675,7559,6,1,55.0
9676,7559,9,1,15.0
9677,7561,5,1,38.0
9678,7561,12,1,10.0
9679,7562,6,1,55.0
9680,7562,12,1,10.0
9681,7563,3,1,65.0
9682,7564,7,1,72.0
9683,7565,6,1,55.0
9684,7565,9,1,15.0
9685,7566,11,1,22.0
9686,7567,7,1,72.0
9687,7568,5,1,38.0
9688,7569,6,1,55.0
9689,7570,6,1,55.0
9690,7571,11,1,22.0
9691,7571,12,1,10.0
9692,7572,6,1,55.0
9693,7573,6,1,55.0
9694,7574,8,1,58.0
9695,7575,2,1,45.0
9696,7576,4,1,48.0
9697,7577,1,1,28.0
9698,7577,12,1,10.0
9699,7578,5,1,38.0
9700,7579,2,1,45.0
9701,7580,6,1,55.0
9702,7581,4,1,48.0
9703,7581,12,1,10.0
9704,7582,2,1,45.0
9705,7582,9,1,15.0
9706,7583,4,1,48.0
9707,7584,5,1,38.0
9708,7584,1,1,28.0
9709,7585,6,1,55.0
9710,7586,7,1,72.0
9711,7586,10,1,12.0
9712,7587,5,1,38.0
9713,7587,10,1,12.0
9714,7588,2,1,45.0
9715,7588,10,1,12.0
9716,7589,4,1,48.0
9717,7590,6,1,55.0
9718,7590,9,1,15.0
9719,7592,2,1,45.0
9720,7593,3,1,65.0
9721,7594,5,1,38.0
9722,7594,9,1,15.0
9723,7595,2,1,45.0
9724,7596,2,1,45.0
9725,7597,1,1,28.0
9726,7598,2,1,45.0
9727,7599,4,1,48.0
9728,7600,7,1,72.0
9729,7601,5,1,38.0
9730,7602,2,1,45.0
9731,7602,12,1,10.0
9732,7603,8,1,58.0
9733,7604,6,1,55.0
9734,7606,6,1,55.0
9735,7606,9,1,15.0
9736,7607,11,1,22.0
9737,7608,2,1,45.0
9738,7609,2,1,45.0
9739,7610,1,1,28.0
9740,7610,9,1,15.0
9741,7611,7,1,72.0
9742,7612,7,1,72.0
9743,7612,9,1,15.0
9744,7613,4,1,48.0
9745,7614,8,1,58.0
9746,7615,5,1,38.0
9747,7616,3,1,65.0
9748,7617,1,1,28.0
9749,7618,1,1,28.0
9750,7619,3,1,65.0
9751,7620,3,1,65.0
9752,7620,10,1,12.0
9753,7620,2,1,45.0
9754,7621,3,1,65.0
9755,7622,5,1,38.0
9756,7622,9,1,15.0
9757,7623,2,1,45.0
9758,7624,6,1,55.0
9759,7624,9,1,15.0
9760,7625,6,1,55.0
9761,7626,11,1,22.0
9762,7627,4,1,48.0
9763,7627,9,1,15.0
9764,7628,8,1,58.0
9765,7628,9,1,15.0
9766,7629,2,1,45.0
9767,7630,8,1,58.0
9768,7631,5,1,38.0
9769,7632,2,1,45.0
9770,7632,10,1,12.0
9771,7633,5,1,38.0
9772,7633,12,1,10.0
9773,7634,6,1,55.0
9774,7635,6,1,55.0
9775,7636,11,1,22.0
9776,7636,9,1,15.0
9777,7637,4,1,48.0
9778,7638,2,1,45.0
9779,7639,8,1,58.0
9780,7639,9,1,15.0
9781,7639,6,1,55.0
9782,7640,11,1,22.0
9783,7641,2,1,45.0
9784,7642,8,1,58.0
9785,7643,6,1,55.0
9786,7643,12,1,10.0
9787,7645,7,1,72.0
9788,7646,6,1,55.0
9789,7647,2,1,45.0
9790,7648,2,1,45.0
9791,7650,7,1,72.0
9792,7651,4,1,48.0
9793,7652,5,1,38.0
9794,7652,12,1,10.0
9795,7653,5,1,38.0
9796,7653,10,1,12.0
9797,7654,11,1,22.0
9798,7654,10,1,12.0
9799,7655,2,1,45.0
9800,7655,10,1,12.0
9801,7656,5,1,38.0
9802,7656,12,1,10.0
9803,7657,2,1,45.0
9804,7657,12,1,10.0
9805,7658,6,1,55.0
9806,7659,5,1,38.0
9807,7660,3,1,65.0
9808,7661,2,1,45.0
9809,7662,4,1,48.0
9810,7663,2,1,45.0
9811,7663,9,1,15.0
9812,7664,4,1,48.0
9813,7665,2,1,45.0
9814,7667,7,1,72.0
9815,7667,10,1,12.0
9816,7668,1,1,28.0
9817,7669,5,1,38.0
9818,7669,10,1,12.0
9819,7670,5,1,38.0
9820,7671,3,1,65.0
9821,7672,8,1,58.0
9822,7672,2,1,45.0
9823,7673,2,1,45.0
9824,7673,10,1,12.0
9825,7674,1,1,28.0
9826,7674,9,1,15.0
9827,7674,2,1,45.0
9828,7675,8,1,58.0
9829,7676,6,1,55.0
9830,7676,1,1,28.0
9831,7677,7,1,72.0
9832,7678,11,1,22.0
9833,7679,6,1,55.0
9834,7679,10,1,12.0
9835,7680,6,1,55.0
9836,7680,12,1,10.0
9837,7681,7,1,72.0
9838,7681,10,1,12.0
9839,7682,5,1,38.0
9840,7683,8,1,58.0
9841,7684,1,1,28.0
9842,7685,6,1,55.0
9843,7685,10,1,12.0
9844,7686,2,1,45.0
9845,7687,5,1,38.0
9846,7687,10,1,12.0
9847,7688,2,1,45.0
9848,7689,3,1,65.0
9849,7690,7,1,72.0
9850,7691,2,1,45.0
9851,7692,3,1,65.0
9852,7693,5,1,38.0
9853,7694,4,1,48.0
9854,7695,4,1,48.0
9855,7696,6,1,55.0
9856,7697,7,1,72.0
9857,7698,2,1,45.0
9858,7699,2,1,45.0
9859,7699,12,1,10.0
9860,7700,6,1,55.0
9861,7701,6,1,55.0
9862,7701,9,1,15.0
9863,7702,1,1,28.0
9864,7703,2,1,45.0
9865,7704,6,1,55.0
9866,7704,12,1,10.0
9867,7705,2,1,45.0
9868,7706,5,1,38.0
9869,7706,9,1,15.0
9870,7707,7,1,72.0
9871,7707,10,1,12.0
9872,7708,1,1,28.0
9873,7709,5,1,38.0
9874,7710,5,1,38.0
9875,7711,4,1,48.0
9876,7711,10,1,12.0
9877,7713,3,1,65.0
9878,7714,7,1,72.0
9879,7715,5,1,38.0
9880,7715,9,1,15.0
9881,7716,6,1,55.0
9882,7717,5,1,38.0
9883,7718,1,1,28.0
9884,7719,6,1,55.0
9885,7720,7,1,72.0
9886,7721,2,1,45.0
9887,7721,1,1,28.0
9888,7722,2,1,45.0
9889,7723,2,1,45.0
9890,7724,5,1,38.0
9891,7725,4,1,48.0
9892,7725,12,1,10.0
9893,7726,2,1,45.0
9894,7726,9,1,15.0
9895,7727,2,1,45.0
9896,7728,4,1,48.0
9897,7728,10,1,12.0
9898,7729,2,1,45.0
9899,7730,11,1,22.0
9900,7731,2,1,45.0
9901,7732,5,1,38.0
9902,7733,2,1,45.0
9903,7734,2,1,45.0
9904,7735,7,1,72.0
9905,7736,2,1,45.0
9906,7737,5,1,38.0
9907,7738,5,1,38.0
9908,7738,12,1,10.0
9909,7738,6,1,55.0
9910,7739,6,1,55.0
9911,7740,4,1,48.0
9912,7741,2,1,45.0
9913,7741,10,1,12.0
9914,7742,2,1,45.0
9915,7743,5,1,38.0
9916,7743,12,1,10.0
9917,7745,2,1,45.0
9918,7746,2,1,45.0
9919,7747,7,1,72.0
9920,7749,2,1,45.0
9921,7750,3,1,65.0
9922,7751,1,1,28.0
9923,7752,5,1,38.0
